1332524720|unclejoey|37.7773116306|-122.39819123|danny|37.7772961121|-122.398163719
1332565082|danny|37.7754884658|-122.406319303|dj|37.7755945347|-122.40623432
1332569779|unclejesse|37.8002441915|-122.440318226|unclejoey|37.8005075269|-122.438688584
1332654660|dj|37.7749245485|-122.393872798|danny|37.7749178491|-122.393884936
1332788741|unclejoey|37.7773070679|-122.398203589|danny|37.7773075979|-122.398208525
1332862854|dj|37.7751545971|-122.39378705|danny|37.7750878525|-122.393892203
1332880109|danny|37.7772675703|-122.398218279|unclejoey|37.7772797008|-122.398214395
1332899852|unclejoey|37.7984232785|-122.440438578|unclejesse|37.798686914|-122.440251037
1332949034|unclejoey|37.7773114751|-122.398199586|dj|37.7765018741|-122.39791371
1332971246|unclejoey|37.7773217816|-122.398203455|danny|37.7774251392|-122.398201777
1332989818|danny|37.776380922|-122.394322219|dj|37.7768011538|-122.393470177
1333043016|danny|37.7773186721|-122.398207856|unclejesse|37.7773136483|-122.398208628
1333053332|unclejoey|37.7773189654|-122.398207812|unclejesse|37.7773137233|-122.398208652
1333060436|unclejoey|37.7781988026|-122.398009558|danny|37.7774857404|-122.398416521
1333082069|dj|37.7750216566|-122.394084278|danny|37.7748514375|-122.393896191
1333148925|unclejoey|37.7773109444|-122.398218786|danny|37.7773165648|-122.398213609
1333171856|dj|37.7824520084|-122.389052044|danny|37.7824131656|-122.389035786
1333380960|unclejoey|37.7984214767|-122.440393751|unclejesse|37.798768745|-122.440192555
1333424855|dj|37.774955519|-122.393968969|danny|37.7758668543|-122.393459931
1333518359|danny|37.7724106238|-122.397415219|dj|37.7716348342|-122.398729933
1333563485|danny|37.7772951555|-122.398211213|unclejoey|37.7772865115|-122.398205264
1333612568|danny|37.7751170937|-122.393847035|dj|37.7759031506|-122.393533051
1333641118|unclejoey|37.7992857945|-122.441180066|unclejesse|37.7986602559|-122.440167482
1333650264|danny|37.7772880067|-122.398212701|unclejesse|37.7772993265|-122.398197476
1333652985|unclejoey|37.7772970778|-122.398237772|danny|37.7772880067|-122.398212701
1333741804|unclejoey|37.7773024333|-122.398231766|danny|37.7773963893|-122.398146289
1333765408|dj|37.7763993041|-122.394232281|danny|37.7765764755|-122.394165686
1333909593|dj|37.7395757611|-122.390311553|danny|37.7394754049|-122.390199305
1334101783|danny|37.7776928615|-122.397311808|unclejoey|37.7773384248|-122.3981372
1334113797|danny|37.775439961|-122.393972058|dj|37.7758183504|-122.393453503
1334158560|unclejoey|37.7986415802|-122.438512696|unclejesse|37.7987015115|-122.440185074
1334174026|danny|37.7774360357|-122.398082418|unclejesse|37.7772836542|-122.398220725
1334190909|unclejoey|37.7772782469|-122.398218472|danny|37.7775342143|-122.398318723
1334210447|danny|37.7763078459|-122.394504465|dj|37.7762712815|-122.394144906
1334274077|unclejoey|37.800328983|-122.438517474|unclejesse|37.8006647337|-122.438474026
1334298120|danny|37.7748828671|-122.393860032|dj|37.7752174158|-122.395434426
1334335247|unclejoey|37.7782769951|-122.396390923|danny|37.7783416939|-122.396495865
1334335526|unclejesse|37.7787405711|-122.396822456|danny|37.7783416939|-122.396495865
1334367007|unclejesse|37.7775498201|-122.399116745|unclejoey|37.7772079879|-122.398361847
1334367360|unclejoey|37.773290095|-122.407005625|dj|37.773635615|-122.408429534
1334384584|dj|37.7622458678|-122.412927081|danny|37.761799284|-122.412647659
1334472213|danny|37.8750471058|-122.275869494|dj|37.8750921415|-122.275876608
1334562062|danny|37.7751268748|-122.393904285|dj|37.7749343885|-122.394022007
1334590376|unclejoey|37.798436426|-122.440290056|unclejesse|37.7986261994|-122.440271136
1334592684|danny|37.7772924275|-122.398203692|unclejoey|37.7776811708|-122.398291079
1334592684|danny|37.7772924275|-122.398203692|unclejesse|37.777288374|-122.398207326
1334646843|unclejesse|37.7771027684|-122.419615968|dj|37.7765492488|-122.419537083
1334674815|dj|37.7750931131|-122.393803593|danny|37.7749708043|-122.393826512
1334679173|unclejoey|37.7986277081|-122.439114517|unclejesse|37.7988337073|-122.440177422
1334689092|danny|37.7773339709|-122.398202003|unclejoey|37.7764629609|-122.39884861
1334689092|danny|37.7773339709|-122.398202003|unclejesse|37.7773126393|-122.39821252
1334795444|danny|37.7773091071|-122.39820822|unclejoey|37.77751558|-122.399074165
1334803619|danny|37.7526356897|-122.415160682|dj|37.7524317198|-122.416504797
1334849763|unclejoey|37.7937256068|-122.423080074|unclejesse|37.7936430817|-122.423049138
1334850817|unclejesse|37.7775868449|-122.399129309|danny|37.7768240771|-122.398016692
1334947356|danny|37.7773120474|-122.398206855|unclejoey|37.7770773565|-122.398445692
1334987319|dj|37.7762671588|-122.393933244|danny|37.7766465443|-122.393717878
1335129681|danny|37.7699494133|-122.402293563|dj|37.7698262515|-122.402511875
1335136515|unclejoey|37.7771963133|-122.395251598|danny|37.7772996324|-122.395138955
1335194719|unclejoey|37.7774079983|-122.398141427|unclejesse|37.7774928848|-122.397662093
1335198823|danny|37.7770150127|-122.398158694|unclejesse|37.7773217134|-122.398224116
1335227113|unclejoey|37.7772584232|-122.397824172|danny|37.77738126|-122.398195742
1335238839|dj|37.7759416566|-122.393583939|danny|37.7749402057|-122.393863104
1335240920|unclejesse|37.7769382729|-122.394449531|dj|37.7759416566|-122.393583939
1335314495|danny|37.7773268638|-122.398157924|unclejoey|37.7773458645|-122.39816787
1335331311|danny|37.7842376987|-122.39082763|dj|37.784494612|-122.390691544
